2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:08,788.bbq_producer.INFO Today is 2024-06-09 at 08:42 PM
2024-06-09 20:42:08,788.bbq_producer.INFO Running on: posix Darwin 21.4.0
2024-06-09 20:42:08,788.bbq_producer.INFO Python version:  3.12.2
2024-06-09 20:42:08,788.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-06-09 20:42:08,788.bbq_producer.INFO Working dir: /Users/olakunlealabi/Documents/streaming-05-smart-smoker-5
2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:10,879.bbq_producer.INFO Opened RabbitMQ
2024-06-09 20:43:18,341.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:24:30', 180.2)
2024-06-09 20:43:18,372.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:25:25', 193.1)
2024-06-09 20:43:18,397.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:25:25', 180.6)
2024-06-09 20:43:18,428.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:25:30', 193.1)
2024-06-09 20:43:18,461.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:25:30', 180.6)
2024-06-09 20:43:18,490.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:26:25', 193.4)
2024-06-09 20:43:18,516.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:26:25', 181.1)
2024-06-09 20:43:18,542.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:26:30', 193.4)
2024-06-09 20:43:18,573.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:26:30', 181.1)
2024-06-09 20:43:18,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:27:25', 193.7)
2024-06-09 20:43:18,624.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:27:25', 181.5)
2024-06-09 20:43:18,651.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:27:30', 193.7)
2024-06-09 20:43:18,677.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:27:30', 181.5)
2024-06-09 20:43:18,710.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:28:25', 194.0)
2024-06-09 20:43:18,738.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:28:25', 181.9)
2024-06-09 20:43:18,766.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:28:30', 194.0)
2024-06-09 20:43:18,792.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:28:30', 181.9)
2024-06-09 20:43:18,827.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:29:25', 194.2)
2024-06-09 20:43:18,858.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:29:25', 182.3)
2024-06-09 20:43:18,886.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:29:30', 194.2)
2024-06-09 20:43:18,911.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:29:30', 182.3)
2024-06-09 20:43:18,930.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:30:25', 194.4)
2024-06-09 20:43:18,956.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:30:25', 182.7)
2024-06-09 20:43:18,991.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:30:30', 194.4)
2024-06-09 20:43:19,017.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:30:30', 182.7)
2024-06-09 20:43:19,033.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:31:25', 194.6)
2024-06-09 20:43:19,047.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:31:25', 183.1)
2024-06-09 20:43:19,070.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:31:30', 194.6)
2024-06-09 20:43:19,097.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:31:30', 183.1)
2024-06-09 20:43:19,125.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:32:25', 194.9)
2024-06-09 20:43:19,153.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:32:25', 183.5)
2024-06-09 20:43:19,178.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:32:30', 194.9)
2024-06-09 20:43:19,208.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:32:30', 183.5)
2024-06-09 20:43:19,236.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:33:25', 195.2)
2024-06-09 20:43:19,262.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:33:25', 183.9)
2024-06-09 20:43:19,284.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:33:30', 195.2)
2024-06-09 20:43:19,305.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:33:30', 183.9)
2024-06-09 20:43:19,330.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:34:25', 195.4)
2024-06-09 20:43:19,352.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:34:25', 184.3)
2024-06-09 20:43:19,373.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:34:30', 195.4)
2024-06-09 20:43:19,396.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:34:30', 184.3)
2024-06-09 20:43:19,421.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:35:25', 195.7)
2024-06-09 20:43:19,444.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:35:25', 184.7)
2024-06-09 20:43:19,467.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:35:30', 195.7)
2024-06-09 20:43:19,493.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:35:30', 184.7)
2024-06-09 20:43:19,520.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:36:25', 196.1)
2024-06-09 20:43:19,540.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:36:25', 185.1)
2024-06-09 20:43:19,562.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:36:30', 196.1)
2024-06-09 20:43:19,590.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:36:30', 185.1)
2024-06-09 20:43:19,615.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:37:25', 196.3)
2024-06-09 20:43:19,640.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:37:25', 185.5)
2024-06-09 20:43:19,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:37:30', 196.3)
2024-06-09 20:43:19,690.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:37:30', 185.5)
2024-06-09 20:43:19,715.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:38:25', 196.7)
2024-06-09 20:43:19,742.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:38:25', 185.9)
2024-06-09 20:43:19,769.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:38:30', 196.7)
2024-06-09 20:43:19,796.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:38:30', 185.9)
2024-06-09 20:43:19,823.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:39:25', 197.0)
2024-06-09 20:43:19,858.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:39:25', 186.4)
2024-06-09 20:43:19,884.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:39:30', 197.0)
2024-06-09 20:43:19,913.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:39:30', 186.4)
2024-06-09 20:43:19,941.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:40:25', 197.3)
2024-06-09 20:43:19,970.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:40:25', 186.8)
2024-06-09 20:43:20,012.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:40:30', 197.3)
2024-06-09 20:43:20,043.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:40:30', 186.8)
2024-06-09 20:43:20,071.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:41:25', 197.6)
2024-06-09 20:43:20,098.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:41:25', 187.2)
2024-06-09 20:43:20,128.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:41:30', 197.6)
2024-06-09 20:43:20,158.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:41:30', 187.2)
2024-06-09 20:43:20,186.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:42:25', 198.0)
2024-06-09 20:43:20,215.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:42:25', 187.6)
2024-06-09 20:43:20,240.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:42:30', 198.0)
2024-06-09 20:43:20,266.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:42:30', 187.6)
2024-06-09 20:43:20,291.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:43:25', 198.2)
2024-06-09 20:43:20,318.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:43:25', 188.0)
2024-06-09 20:43:20,346.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:43:30', 198.2)
2024-06-09 20:43:20,375.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:43:30', 188.0)
2024-06-09 20:43:20,399.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:44:25', 198.6)
2024-06-09 20:43:20,424.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:44:25', 188.4)
2024-06-09 20:43:20,448.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:44:30', 198.6)
2024-06-09 20:43:20,474.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:44:30', 188.4)
2024-06-09 20:43:20,499.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:45:25', 198.9)
2024-06-09 20:43:20,525.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:45:25', 188.8)
2024-06-09 20:43:20,551.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:45:30', 198.9)
2024-06-09 20:43:20,573.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:45:30', 188.8)
2024-06-09 20:43:20,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:46:25', 199.2)
2024-06-09 20:43:20,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:46:25', 189.2)
2024-06-09 20:43:20,660.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:46:30', 199.2)
2024-06-09 20:43:20,693.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:46:30', 189.2)
2024-06-09 20:43:20,723.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:47:25', 199.5)
2024-06-09 20:43:20,754.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:47:25', 189.6)
2024-06-09 20:43:20,789.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:47:30', 199.5)
2024-06-09 20:43:20,821.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:47:30', 189.6)
2024-06-09 20:43:20,851.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:48:25', 199.9)
2024-06-09 20:43:20,884.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:48:25', 190.0)
2024-06-09 20:43:20,912.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:48:30', 199.9)
2024-06-09 20:43:20,945.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:48:30', 190.0)
2024-06-09 20:43:20,976.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:49:25', 200.2)
2024-06-09 20:43:21,008.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:49:25', 190.4)
2024-06-09 20:43:21,036.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:49:30', 200.2)
2024-06-09 20:43:21,065.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:49:30', 190.4)
2024-06-09 20:43:21,095.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:50:25', 200.5)
2024-06-09 20:43:21,124.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:50:25', 190.8)
2024-06-09 20:43:21,161.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:50:30', 200.5)
2024-06-09 20:43:21,195.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:50:30', 190.8)
2024-06-09 20:43:21,227.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:51:25', 200.8)
2024-06-09 20:43:21,259.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:51:25', 191.2)
2024-06-09 20:43:21,294.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:51:30', 200.8)
2024-06-09 20:43:21,321.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:51:30', 191.2)
2024-06-09 20:43:21,346.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:52:25', 201.1)
2024-06-09 20:43:21,374.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:52:25', 191.6)
2024-06-09 20:43:21,406.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:52:30', 201.1)
2024-06-09 20:43:21,438.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:52:30', 191.6)
2024-06-09 20:43:21,470.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:53:25', 201.5)
2024-06-09 20:43:21,504.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:53:25', 192.0)
2024-06-09 20:43:21,533.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:53:30', 201.5)
2024-06-09 20:43:21,563.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:53:30', 192.0)
2024-06-09 20:43:21,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:54:25', 201.8)
2024-06-09 20:43:21,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:54:25', 192.4)
2024-06-09 20:43:21,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:54:30', 201.8)
2024-06-09 20:43:21,691.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:54:30', 192.4)
2024-06-09 20:43:21,717.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:55:25', 202.0)
2024-06-09 20:43:21,743.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:55:25', 192.8)
2024-06-09 20:43:21,774.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:55:30', 202.0)
2024-06-09 20:43:21,805.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:55:30', 192.8)
2024-06-09 20:43:21,831.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:56:25', 202.4)
2024-06-09 20:43:21,862.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:56:25', 193.2)
2024-06-09 20:43:21,890.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:56:30', 202.4)
2024-06-09 20:43:21,925.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:56:30', 193.2)
2024-06-09 20:43:21,957.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:57:25', 202.6)
2024-06-09 20:43:21,989.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:57:25', 193.6)
2024-06-09 20:43:22,018.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:57:30', 202.6)
2024-06-09 20:43:22,050.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:57:30', 193.6)
2024-06-09 20:43:22,080.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:58:25', 202.9)
2024-06-09 20:43:22,106.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:58:25', 193.9)
2024-06-09 20:43:22,142.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:58:30', 202.9)
2024-06-09 20:43:22,174.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:58:30', 193.9)
2024-06-09 20:43:22,207.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:59:25', 203.2)
2024-06-09 20:43:22,238.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:59:25', 194.3)
2024-06-09 20:43:22,269.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:59:30', 203.2)
2024-06-09 20:43:22,303.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:59:30', 194.3)
2024-06-09 20:43:22,331.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:59:45', 203.3)
2024-06-09 20:43:22,363.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:59:45', 194.4)
2024-06-09 20:43:22,402.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 21:59:50', 203.3)
2024-06-09 20:43:22,434.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 21:59:50', 194.4)
2024-06-09 20:43:22,468.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:00:25', 203.5)
2024-06-09 20:43:22,502.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:00:25', 194.7)
2024-06-09 20:43:22,534.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:00:30', 203.5)
2024-06-09 20:43:22,564.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:00:30', 194.7)
2024-06-09 20:43:22,594.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:00:45', 203.6)
2024-06-09 20:43:22,625.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:00:45', 194.8)
2024-06-09 20:43:22,660.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:00:50', 203.6)
2024-06-09 20:43:22,691.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:00:50', 194.8)
2024-06-09 20:43:22,720.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:01:25', 203.7)
2024-06-09 20:43:22,758.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:01:25', 195.0)
2024-06-09 20:43:22,804.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:01:30', 203.7)
2024-06-09 20:43:22,835.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:01:30', 195.0)
2024-06-09 20:43:22,862.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:01:45', 203.8)
2024-06-09 20:43:22,885.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:01:45', 195.2)
2024-06-09 20:43:22,912.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:01:50', 203.8)
2024-06-09 20:43:22,937.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:01:50', 195.2)
2024-06-09 20:43:22,964.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:02:25', 204.0)
2024-06-09 20:43:22,989.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:02:25', 195.4)
2024-06-09 20:43:23,017.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:02:30', 204.0)
2024-06-09 20:43:23,055.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:02:30', 195.4)
2024-06-09 20:43:23,085.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:02:45', 204.1)
2024-06-09 20:43:23,111.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:02:45', 195.5)
2024-06-09 20:43:23,133.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:02:50', 204.1)
2024-06-09 20:43:23,156.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:02:50', 195.5)
2024-06-09 20:43:23,180.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:03:25', 204.3)
2024-06-09 20:43:23,206.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:03:25', 195.8)
2024-06-09 20:43:23,232.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:03:30', 204.3)
2024-06-09 20:43:23,260.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:03:30', 195.8)
2024-06-09 20:43:23,284.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:03:45', 204.3)
2024-06-09 20:43:23,311.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:03:45', 195.9)
2024-06-09 20:43:23,335.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:03:50', 204.3)
2024-06-09 20:43:23,359.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:03:50', 195.9)
2024-06-09 20:43:23,382.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:04:25', 204.4)
2024-06-09 20:43:23,411.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:04:25', 196.1)
2024-06-09 20:43:23,435.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:04:30', 204.4)
2024-06-09 20:43:23,461.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:04:30', 196.1)
2024-06-09 20:43:23,485.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:04:45', 204.5)
2024-06-09 20:43:23,510.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:04:45', 196.2)
2024-06-09 20:43:23,538.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:04:50', 204.5)
2024-06-09 20:43:23,568.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:04:50', 196.2)
2024-06-09 20:43:23,596.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:05:25', 204.7)
2024-06-09 20:43:23,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:05:25', 196.4)
2024-06-09 20:43:23,659.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:05:30', 204.7)
2024-06-09 20:43:23,689.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:05:30', 196.4)
2024-06-09 20:43:23,713.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:05:45', 204.8)
2024-06-09 20:43:23,743.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:05:45', 196.5)
2024-06-09 20:43:23,772.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:05:50', 204.8)
2024-06-09 20:43:23,801.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:05:50', 196.5)
2024-06-09 20:43:23,833.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:06:25', 205.0)
2024-06-09 20:43:23,867.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:06:25', 196.8)
2024-06-09 20:43:23,896.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:06:30', 205.0)
2024-06-09 20:43:23,927.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:06:30', 196.8)
2024-06-09 20:43:23,958.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:06:45', 205.1)
2024-06-09 20:43:23,991.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:06:45', 196.9)
2024-06-09 20:43:24,022.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:06:50', 205.1)
2024-06-09 20:43:24,051.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:06:50', 196.9)
2024-06-09 20:43:24,074.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:07:25', 205.2)
2024-06-09 20:43:24,108.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:07:25', 197.1)
2024-06-09 20:43:24,134.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:07:30', 205.2)
2024-06-09 20:43:24,160.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:07:30', 197.1)
2024-06-09 20:43:24,186.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:07:45', 205.3)
2024-06-09 20:43:24,212.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:07:45', 197.2)
2024-06-09 20:43:24,240.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:07:50', 205.3)
2024-06-09 20:43:24,265.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:07:50', 197.2)
2024-06-09 20:43:24,295.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:08:25', 205.5)
2024-06-09 20:43:24,321.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:08:25', 197.4)
2024-06-09 20:43:24,347.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:08:30', 205.5)
2024-06-09 20:43:24,379.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:08:30', 197.4)
2024-06-09 20:43:24,402.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:08:45', 205.5)
2024-06-09 20:43:24,426.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:08:45', 197.5)
2024-06-09 20:43:24,454.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:08:50', 205.5)
2024-06-09 20:43:24,477.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:08:50', 197.5)
2024-06-09 20:43:24,500.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:09:25', 205.7)
2024-06-09 20:43:24,537.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:09:25', 197.8)
2024-06-09 20:43:24,558.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 22:09:30', 205.7)
2024-06-09 20:43:24,583.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 22:09:30', 197.8)
